duration,fwd_packets,bwd_packets,fwd_len,bwd_len,flow_bytes_s,flow_packets_s,fwd_iat_mean,bwd_iat_mean,fwd_psh_flags,syn_count,rst_count,ack_count,psh_count,active_mean,idle_mean,flow_iat_mean,fwd_len_mean,bwd_len_mean,dst_port,label,attack_type
488,14,15,43041,119376,472946.25149019563,37.30205938037804,4760.792309513756,1567.3698525084876,0.0,5.0,0.0,474,0.0,569.7921115690767,104932.09461722916,696.3196472750853,8106.463065086884,27648.812423517695,8080,0,Benign
504,10,9,7551,42349,261467.94957944233,220.9008489165519,239.52798994091316,268.1920733365658,1.0,3.0,1.0,189,2.0,1374.8512526700608,43032.99889588076,886.8173604827414,6231.459613539403,64811.00948598422,22,0,Benign
466,18,9,79507,84795,1008635.0922220722,18.35507413438866,118.32724380329888,560.0188574860315,1.0,2.0,0.0,63,3.0,6801.396875015404,98240.99452017818,1846.886203805937,2887.4425904819573,7823.717864684727,443,0,Benign
8,14,9,12132,18187,228505.0194483464,50.678649449874406,99.52920306292359,347.27617684995215,3.0,3.0,0.0,29,0.0,4183.55318120519,18305.6245136008,4481.757201228266,39166.17471322957,13497.076205639934,443,0,Benign
201,9,12,28024,158703,661832.7479728083,13.83925844411113,219.89325374629405,1153.054684301702,1.0,2.0,0.0,95,2.0,1682.333043603252,2292.7426762188743,448.11518938163954,20752.03720976124,66644.95633348396,80,0,Benign
68,8,4,110431,77040,2682755.9647497227,5.343341725900129,337.1120808393238,28.534220488974547,1.0,1.0,0.0,13,1.0,21112.166873561153,15816.106229946217,42.30948136742041,12193.081380029505,3274.5937504550507,53,0,Benign
36,14,7,4672,2949133,2513182.791126921,86.9575150592134,89.92695624811843,809.1255535060494,0.0,0.0,0.0,60,0.0,5331.080406443912,29314.770149554093,14197.110869176668,17041.47454718561,169779.77380622117,22,0,Benign
0,1,0,5,1,56.51101137883379,2.681979549551376,4.568806431186195,1.0261746586536544,0.0,2.0,0.0,1,0.0,1.0068147621015282,1.2857339377242314,1.4336900077562227,25.838338100047277,0.9762890329439526,5183,1,PortScan
1111,5,6,106105,56204,443509.2865322125,52.07223005479447,206.22491775072075,935.6050174022552,2.0,3.0,3.0,51,2.0,3107.427657088912,8531.197373080098,269.1430805254517,5386.538221026602,81499.34660240619,80,0,Benign
462,3,4,38,663,953.6607658903011,35.834121105128986,4.820541081157037,85.78426900442813,3.0,2.0,0.0,165,2.0,0.35250364476419327,138.48437500718376,7.090953493623615,105.75449897392492,4548.125228909088,53,0,Benign
173,12,11,90107,1489725,975218.1980819756,114.21304441546344,48.80774604721547,351.0544017961705,1.0,0.0,0.0,786,0.0,20981.88173445935,1569.6881184485399,520.8857548582608,11140.010477133106,23375.87264508035,21,0,Benign
313,12,5,125891,96852,24639.308349883995,77.98393684823827,15.027976639033005,283.87836053741273,1.0,2.0,0.0,770,1.0,12011.066579180633,5019.080305476561,159.90461306448117,6615.742097730193,15406.34632617612,22,0,Benign
16,10,13,94975,207654,1043313.7758437864,8.346658856223007,549.2156534718962,191.08033839064137,1.0,2.0,0.0,60,0.0,6845.3398371802405,12288.09403902822,125.3135907220905,14211.291340872238,10663.113292778278,80,0,Benign
693,8,9,4424,51040,285983.41117857886,18.660682409134132,334.7477209055314,875.4498517764196,4.0,3.0,2.0,114,1.0,1856.2243556890041,3741.6973008226287,221.5623118271702,1004.9370192454471,5463.882981907537,80,0,Benign
21,12,3,1737,399606,3449501.933567078,154.66520833182562,327.1773070439984,977.3065730786026,0.0,2.0,1.0,11,1.0,3793.9014984127707,3940.0706500360166,446.5634153067826,70210.89025625926,22455.94698409652,443,0,Benign
4,1,0,1,0,7.271094336075767,0.3975599946428895,3.428363455783616,1.124459787695982,0.0,0.0,0.0,1,0.0,1.2874488950370553,1.0652295330406112,1.294788094448122,2.408421666465362,1.1357744135210708,49561,1,PortScan
13,3,1,1415,39695,9043.753577280253,20.598230323666648,0.9363724135147661,300.2066310822384,0.0,2.0,1.0,34,1.0,282.18576623062444,61.94965108736509,18.578968548069156,5.959139637066156,3401.814216735946,8080,0,Benign
94,11,9,24316,24850,131390.94468402275,213.96067137609782,351.71839114808034,5059.929174138378,1.0,2.0,0.0,14,1.0,25687.873919817164,2250.465920184866,173.95317282948625,11653.53251878799,1247.461439732125,80,0,Benign
126,14,3,6948,7011,147930.55912539616,411.166046546756,157.69843107220635,173.43844468358554,3.0,5.0,0.0,6,1.0,78.02594503265894,9026.520354877704,31.79710247143534,6489.567716157278,10195.849785479071,443,1,DoS
0,3,6,137,8265,10033.075173179486,44.286716583895526,1148.7723130846164,34.60256902333046,0.0,3.0,1.0,92,0.0,30.359442070954408,37.32760514751376,1090.340757020189,74.76377227057739,2597.390801279272,21,0,Benign
1427,9,7,5553,15454,356695.93725084973,16.46926748523993,392.7646016867802,604.7603537666873,1.0,2.0,1.0,36,2.0,4920.545555702734,31585.281573255175,5147.353804833053,1862.8412359492015,7050.418718872153,443,0,Benign
74,15,7,13871,5771,8290.262258008957,48.623892050891094,358.81702171608424,325.0053666893739,4.0,6.0,3.0,37,0.0,1977.693643491215,521.8908148453909,209.62110255428257,18839.110104032254,5243.791793916566,80,1,DoS
19,12,9,3982,41661,234891.50673323602,82.90487797642284,184.70265498613128,2906.9911899124713,1.0,1.0,1.0,79,0.0,933.8448613649753,105239.99976211549,176.80009283752813,7746.86230163708,61127.95259863834,22,0,Benign
27,8,13,5940,72845,104159.90685103762,24.194757163091808,698.1742478729235,863.4400038075788,1.0,4.0,0.0,54,0.0,796.1455219134099,74464.81160516001,9.734955982784976,1726.3316298602513,461440.1510171368,443,0,Benign
13,2,1,424,103,2485.201408230661,886.1024421807671,8.753222912824164,44.943999741867536,1.0,15.0,0.0,12,0.0,8.171954933736846,1.0338798057293792,0.8946869769721838,31.765431054477038,6.75862152383304,22,1,BruteForce
137,17,10,2389,195301,504471.9768172216,4.444637868480786,56.932563715292375,1214.1228016598743,0.0,1.0,0.0,28,1.0,1466.9241850674653,51591.614155048206,476.2068516510625,24316.580351786637,56138.084180063095,53,0,Benign
72,13,6,35428,11714,278100.2099473996,19.97473114068923,917.1894057423624,131.13065722516134,0.0,2.0,0.0,105,0.0,1267.2431706238312,6910.104064542335,588.0579583034832,22495.0718160862,8988.523607525969,443,0,Benign
60,10,6,153217,723,503192.59036489157,6.831389063325068,683.1136078195035,20.396593395869967,1.0,6.0,0.0,303,0.0,3119.905739890587,2293.0739137831897,204.66620815028332,45317.20515466979,13523.055411047146,21,1,BruteForce
284110,6,6,50,13,295.1374676952367,5.0133805382479775,72231.38231995748,94412.7295532954,1.0,2.0,0.0,4,0.0,1678843.791411355,85.86231922905537,266.9939890205982,6903.230972270534,980.0140815232114,8080,1,Infiltration
0,9,2,25,276,508.0512100046504,12.259966928460763,326.360098138303,107.45924488452064,0.0,11.0,1.0,10,1.0,47.97220975838864,20.636616155745585,375.0005460176219,413.22497245807443,5190.047023062128,21,0,Benign
131,7,11,30284,34899,642981.2959949294,84.08797666871972,387.5333939181859,153.03420089717287,1.0,4.0,1.0,77,1.0,30132.349408432052,3099.294229201058,187.84813522760902,6461.687453296129,9630.071828649168,25,0,Benign
428,11,6,158475,66268,334674.0583584724,4.0908439398921255,11.831661644782766,68.75212973191887,0.0,2.0,0.0,10,2.0,236.41630587417387,4028.629202859788,447.6363879936108,27525.14052181664,29004.33140712075,80,0,Benign
379,8,2,32,14,8911.028440574624,15.65069129798087,155.66776556963748,1.0980236299721213,1.0,6.0,1.0,47,1.0,9.139000274498809,5.688360311074652,868.9773964469745,200.8307290321723,574.9134227169341,80,0,Benign
30,4,1,198,1034,51221.39380557924,1.398580354283052,6.426399402433982,609.880268075655,3.0,1.0,0.0,3,1.0,52.563695526129834,505.62476924627606,15.008020955965058,38.25578628780192,2337.06249214612,8080,0,Benign
104,12,3,24196,20234,148384.95821437647,18.692751768155944,349.32531264055746,22.51096737168184,2.0,4.0,0.0,45,1.0,299.4631515357013,166290.44525900463,139.15023734506408,1536.5189234305738,719.4009939798179,23,1,BruteForce
838,15,5,62196,3976,1705425.2175633137,67.00203356656596,90.85756268897636,45.158126170257034,1.0,6.0,0.0,49,5.0,58.72937159423699,308.1236262400331,403.1547316427674,15360.84736125484,158.7803024730818,80,1,DoS
14,15,3,5204,306,103057.72841699347,957.6352923967103,11.625691037420605,7.800888133717487,3.0,8.0,1.0,104,4.0,5313.760022681357,12.54065114637738,15.33329769714476,147.07534519046277,242.5731019645409,443,1,DoS
543,9,4,5786,4623938,575969.5562144766,4.512649073850043,258.0984422207106,1008.7276018831187,2.0,3.0,1.0,423,1.0,12348.892630522756,97884.83860361337,50.876690285934245,6343.232434978174,46119.93020819051,80,0,Benign
4,2,3,8,635,17772.682860398556,551.3687606323939,2.6901865190183702,29.552339706050034,4.0,11.0,0.0,1,0.0,2.324496274625551,3.2622213105490223,4.138488290642962,15.882815470977453,118.65915485389668,22,1,BruteForce
12,2,2,3,15,539.2792154379562,11.2102545005361,8.383107267778199,10.13460996362902,1.0,4.0,2.0,2,0.0,4.869551886292553,1.0473995341960496,3.791489566086578,10.661070537305593,37.77757532168474,22,1,BruteForce
0,105,5,22243,1,7237.228036302673,522.1577985318821,1.8722196058357425,26.836290405108738,9.0,55.0,1.0,17,8.0,2.85441002434417,1.126133133121989,2.8172151149528255,259.66593153003924,6.478735085350563,0,1,DoS
39,10,6,59657,67726,138000.28301849394,54.75717325122101,810.0783487163434,197.41942857087622,0.0,0.0,2.0,13,1.0,14889.60282561317,31419.560285764757,69.9709342411658,32461.705697589827,150626.1759494701,80,0,Benign
75,11,11,2349,530835,485287.09435563145,57.70892118009525,339.8558644966941,59.335808891829124,0.0,0.0,1.0,160,0.0,925.7710634169063,12348.015062582484,217.30446428380688,2239.3784496527683,12325.536340960974,80,0,Benign
708,9,7,174,400414,80.89087531191656,10.973417115656986,9717.74810488549,2230.4802433111095,1.0,1.0,0.0,87,2.0,4449.685204618352,94.2933383806352,3.2664030323361506,97.98021142900846,374.36903913596154,443,1,Infiltration
2747,6,8,43,408,131.27311934683374,3.4177886347492916,318.8249515732523,366.03083436805554,0.0,5.0,0.0,54,0.0,9661.762511553075,633.2507509017672,601560.7103573353,16.966292022823566,155.5895230521653,8080,1,Infiltration
36,3,5,20790,381,6592.69538800912,24.879052002595444,4.529565273991698,35.62643560410216,0.0,1.0,0.0,30,0.0,579.8311638865696,520.7206953351202,27.493721901103996,414.65721838082374,1690.128924519334,55942,1,PortScan
50,11,7,7142,28891,572633.0053792902,12.627400962798193,256.92714139184005,1546.626777318211,1.0,2.0,0.0,97,2.0,28479.94343245054,8401.250554940536,3130.7773317404,62265.59076503716,65978.48002251223,443,0,Benign
68,10,5,14950,18744,606458.7801811829,17.15571653620044,3.24176108295566,1030.3434859741456,1.0,4.0,1.0,123,3.0,140.83814878192015,142.6390333001598,3.627419195774989,795.8260762460875,8087.27452986972,80,1,DoS
473,12,7,153748,1897515,354966.7569241281,0.7347355473853125,1397.9432931629512,2577.147385962143,1.0,2.0,0.0,22,0.0,11148.82648044929,3128.8862169575577,256.6352914552108,7064.724681535611,78733.14313800623,25,0,Benign
2136,10,7,6,118,13.93272590093383,17.796057026505032,7173.953139224328,1733.0709461959532,1.0,3.0,0.0,14,0.0,17044.695764745546,627.9051832366869,13042.469610158323,1935.6438794884684,1785.8821107982033,22,1,Infiltration
373,13,4,378948,1713717,306528.7705871477,69.02141822743455,303.5451373247213,518.1161018046414,1.0,5.0,0.0,92,4.0,1776.020664520294,14895.020698931465,1004.2074327865878,4290.298322656187,245703.91100056624,53,0,Benign
2778,10,11,39973,187193,1442931.5522771305,154.8064736878638,127.88943491548905,2604.2796002302716,0.0,4.0,1.0,47,0.0,4458.263898534415,6300.291839304939,237.08362300382723,12682.995982819519,24804.602142824082,25,0,Benign
803,8,10,1453,13475,85294.60616010564,21.5821235045204,219.18583614747462,460.4314450050221,1.0,2.0,0.0,91,1.0,808.8656088215337,55406.13663890349,24619.207072559035,7174.325115825256,20015.70161531656,80,0,Benign
149,10,13,118337,68703,251072.2556919742,10.837474665015836,173.23666706603746,53.27528047935761,1.0,2.0,1.0,59,0.0,2564.325640286993,24176.57366471078,219.76924510329866,8925.942607731446,43898.95279978542,443,0,Benign
2908,11,7,18094,43024,1692419.5439824092,12.149640472695936,1096.1773082631992,533.3533376490918,0.0,4.0,0.0,109,1.0,1014.4299188615468,8182.60964283952,2706.6574419523845,31665.901602701935,2356.08412236227,443,0,Benign
5,89,4,6712,5,47601176.20159952,3917.067847858439,0.9760541379479234,13.486715635852157,11.0,56.0,4.0,524,13.0,2.1068665899811934,1.1001674937509514,2.3199960890323403,1040.7727270326309,7.030300452836246,53,1,DoS
521,10,4,54864,56544,483780.9743099017,51.28532000771492,835.375248245804,680.42440155376,1.0,2.0,0.0,69,0.0,9153.16509083884,3478.5131923246495,755.5304951559817,4175.150158335495,3037.1448776182233,53,0,Benign
62284,7,6,2,822,7887.667142895285,3.37521120702722,514.0404365633923,719.1256702945111,2.0,3.0,0.0,2,0.0,3100.741103742335,203.30768731233877,146.15121383808642,459.2930386601771,9.357733361589933,22,1,Infiltration
189,13,9,11782,146073,577285.3169015535,58.8777906463581,40.15574312994577,4759.1512302394685,0.0,0.0,1.0,29,2.0,5434.912324023166,206.61412172510774,471.31248726279944,84314.27387970066,10623.379994057454,80,0,Benign
0,6,4,278,26,66.72887007212033,1.1769906768217473,4.588491678039301,20.443143019149787,3.0,10.0,0.0,40,2.0,9.619774141848138,417.84081219024176,16.675708981288054,456.0442850171521,40.74463430727161,80,0,Benign
2,14,6,2053,19160,6802.077639633465,61.37831682141124,15.124824710057526,110.1294800265012,0.0,3.0,3.0,135,0.0,16.167283315561406,2191.4129554797287,2.9347467133874794,579206.325202643,7114.18105984884,80,1,DoS
155,5,1,116,5053,18645.86278743577,2.9457286572039667,45.433232388786585,83.1895651584475,2.0,10.0,1.0,34,2.0,504.9836575841265,27.871864923085187,9.887440765672538,38.19170923436151,831.9234075786314,53,0,Benign
205,10,7,353402,360392,143514.47747157817,34.94484428029825,543.174001769765,1088.1199111146284,1.0,1.0,1.0,32,0.0,13623.628314682008,36231.89093038706,710.6140619947705,16557.68486578602,8114.87533626053,80,0,Benign
552,11,7,29620,16801,1722934.2356593285,96.90789170708265,108.02885374853423,5725.247635248889,3.0,0.0,0.0,261,0.0,8854.01712967998,11552.135487525315,121.53272410030492,1855.710660534196,52025.29802747197,22,0,Benign
5817,10,7,1134,4704,123324.46969562142,392.27890164990276,1660.2567787117193,193.5112010475914,1.0,1.0,0.0,36,0.0,1901.0196478354335,9685.53404567684,90.29442068601702,7970.3209377617795,9359.95916059407,443,0,Benign
1361,12,7,85965,152004,15500.472777148827,281.0591210699693,9229.40626064733,290.54742549872395,0.0,1.0,1.0,5,1.0,2544.8925506515952,689.232778798021,37.47413023686607,1898.2967839241355,328682.2170673125,80,0,Benign
1,0,0,28,0,26.409955418099447,2.049299885255021,7.853923760999578,1.2103685442327015,0.0,1.0,0.0,0,0.0,1.0038422196486125,0.9909229931247953,0.9704345878818428,5.509486974085633,0.8136525689897414,15679,1,PortScan
68,3,1,12847,412,9233.173417205577,7.435688631919381,12.188294960062846,66.56332086639775,0.0,1.0,0.0,13,0.0,4760.906232016129,352.96853828688324,141.8471283177268,501.79801015671563,2739.9590603645197,11560,1,PortScan
870,9,8,47360,1083203,104266.73288174432,64.62665717588001,70.3903182171042,526.2584442656553,3.0,4.0,1.0,144,2.0,2764.1682204808317,2269.857164528085,1591.488136512082,5311.319083547383,8090.189317719521,22,0,Benign
1528,3,3,72126,1572,17524.687938669267,14.1833735488731,42.20737160923922,137.574038802478,0.0,2.0,0.0,15,0.0,231.11564488849504,94.13181794718508,67.6267825035116,311.23108892535396,540.1142348218174,26154,1,PortScan
0,96,2,40,5,352778.6671486215,33824.00605462399,2.331651120853829,14.338538616821607,9.0,54.0,2.0,172,9.0,2.275051178974025,1.2662830069638074,3.7339199574738835,13.30211546139463,2.2957705764897103,80,1,DoS
56,15,7,66404,324848,1443498.4233181109,84.67961427290685,90.18329644891678,1321.2576112115378,0.0,1.0,0.0,131,1.0,1505.203651728437,28089.48244725421,254.33387376873947,2225.114238563899,15083.573143912352,80,0,Benign
116,7,1,181,3310,182594.20514985413,0.8097490032132992,303.2318900854254,5.913286306942847,0.0,2.0,0.0,1,0.0,303.4698457980151,1462.6519891679268,1.773888732623141,1086.3812341542261,962.1359935089525,63455,1,PortScan
206,9,7,143975,10108,1239774.1364931453,2.2669018779852004,3728.593416405784,9559.870824734395,0.0,2.0,0.0,18,2.0,31377.975465763655,3359.031885752796,324.2980715120235,7873.645662846436,1770.9347810395952,80,0,Benign
262,9,12,595,75706,144518.4996654917,13.293336457627888,5278.6528732033385,142.26143149914853,2.0,2.0,0.0,162,0.0,744.634930184453,326.15607131168696,1770.6719462264355,45847.142887744165,37775.84819032254,21,0,Benign
0,129,6,54,19,280711858.46232605,1954.0651290672124,0.9035420944174748,4.910787127038549,11.0,49.0,11.0,370,8.0,1.7160064141837328,1.1842863970771635,3.6475033968688466,45.16393001518034,2.531428585885431,53,1,DoS
277,3,4,5964,134,7213.432390673762,14.861777990004084,71.23433058742955,6.733910849655839,0.0,4.0,1.0,337,2.0,557.7624303285273,159.06715008276396,84.2237380108159,39.38214667160801,21.795588150292435,22,0,Benign
33,6,5,127,20,84488.26906551278,7.337948254726159,27.11622572002622,62.612765736747974,1.0,3.0,0.0,2,0.0,153.8695397374534,20.515406741065963,0.791961639304473,46.46152780359882,390.04645708928393,53,0,Benign
12,3,4,256,297,383.03854983858696,0.34830237610999354,1.5606979426905132,48.8472244786404,2.0,7.0,0.0,21,1.0,120.32597380829556,135.89824396880402,1.3551983906674598,6513.137805039286,10793.9545146571,80,0,Benign
1,89,4,16,5,137901288.94276318,1280.6198654024804,0.8960749998147985,6.361661075074115,7.0,48.0,6.0,74,9.0,3.212877933254328,1.0287896426151475,0.6039508830392857,543.1442979352287,14.054413100837715,80,1,DoS
79,5,6,396,899,3708.6321592567774,17.02729831551235,131.43731926737055,38.84696550570108,0.0,3.0,0.0,5,0.0,14.74413732882098,4975.8933881024495,2289.8075964838868,447.52560475146026,3272.5577160439393,12357,1,PortScan
9,9,7,76987,44776,655485.0322597667,41.86376151736314,217.72369877985065,107.01900257997454,2.0,1.0,0.0,182,2.0,1416.501965765294,1669.227463457747,1035.695575377348,76831.28999336576,27028.58309994297,53,0,Benign
74,6,7,39539,50125,1248185.7017021237,7.531021074160945,235.35458194227706,392.88062612131085,2.0,3.0,1.0,180,1.0,398.77062684050435,1533.5219412305198,558.2412641337586,90093.40066045545,69794.75935105805,8080,0,Benign
104,4,7,22,6,2919.0178466324373,18.49442110150877,10.687513794069286,38.07198329419559,2.0,9.0,0.0,7,4.0,1.5157880607133842,33.607048004701994,15.305195644295507,427.82276191551193,10706.595809241944,22,0,Benign
61,25,7,110622,6427,285134.1912965761,33.75654316419973,20.98469483010096,38.409660472516855,1.0,6.0,4.0,34,6.0,862.7790360390268,118.52512099745445,13.895750461386674,34395.5015128753,346.2955148102694,80,1,DoS
0,3,1,110,71,4952.451623568941,219.61185006524732,5.029854593615707,0.6834790062349823,1.0,6.0,0.0,17,0.0,5.593086569066537,0.8536302192366382,17.187993661366345,38.53032169949379,0.22919504301144353,22,1,BruteForce
3857,14,7,44566,3061,238376.1613238885,1351.9394834551094,778.8741102924122,67.19132214985733,0.0,4.0,0.0,15,2.0,3146.834350494836,1605.6392276901488,311.343252418212,1151.7245186210919,45927.49287524346,53,0,Benign
25,105,4,721,20,206915.1113101929,3815.9677436241,3.02348687859934,3.820024999977088,7.0,47.0,5.0,16,9.0,1.7347308609216996,0.9106772561893987,1.9761924152955779,22.033486658324048,2.74254555714572,0,1,DoS
112,11,4,48827,10272,231448.56166660198,33.93115038320248,299.53217627681585,917.7136383270832,3.0,3.0,0.0,53,0.0,746.9169272087456,1875.8270987522849,78.44686604207014,5881.293037854279,48125.813324694594,22,1,BruteForce
739,10,14,435,830,53.23483741598331,3.8945195309083176,8.94061627843586,11081.521068011898,0.0,2.0,0.0,132,1.0,219818.3556400011,128.43697060793676,9137.347059207234,9.270623339232646,50.87695658386011,22,1,Infiltration
33,12,8,15330,6023,1845157.1299025354,12.13807615736771,109.28662853501457,99.62250543216341,1.0,7.0,3.0,29,3.0,5572.686534967169,990.1416980450149,6.727682681311085,3039.408556442995,2880.4608210105657,443,1,DoS
46,8,5,283543,520568,846001.2646205472,7.096681021943008,46.33449242035036,66929.21698994887,2.0,3.0,0.0,23,2.0,4330.37232120903,10714.767251790956,504.0694868532743,3149.690050287357,1428.408060073421,22,1,BruteForce
172,3,5,178,845,15763.926347097378,10.335139925261345,1.9852106822542666,12.823957894094193,1.0,3.0,0.0,3,0.0,16.752671968386018,2992.4824251893606,518.7916469294313,1357.9065454547322,83.92902523794614,22,0,Benign
20,2,6,63,835,1899.4770971821026,7.939957938895921,85.61703443408773,799.3290210253497,1.0,3.0,0.0,2,3.0,14.349679118122976,60.06164997950103,19.61923491115142,28.972368322431702,199.4846772112432,443,0,Benign
1438,9,8,1313,182526,139021.74838169102,71.1291396085773,457.12776567491846,620.7191090513852,0.0,1.0,1.0,72,0.0,1021.6309146508986,748.1126336260662,65.6272422022878,30960.757408354355,100930.85214772525,21,0,Benign
1,6,5,7,75588,1526.1525376659963,4.090986680974751,11.026056296052278,15.644517404194824,0.0,1.0,0.0,6,0.0,275.5488959976492,12.025005585930156,11.432758793089112,1790.6701730709137,812.976702471084,80,0,Benign
17,20,5,132,71,44155.11400732718,30.22018203569698,353.79514377556904,4.067520951741968,3.0,4.0,1.0,35,3.0,21.844913559635653,1178.789944593064,13.473727377156798,2786.772777388617,283.2203464595917,443,1,DoS
11,7,7,3276,78823,253050.77071756514,122.59457266079724,287.6984913178274,2213.607630350574,0.0,0.0,1.0,184,0.0,1434.1029459214892,877.9396926294673,621.8500566000631,32277.802099345172,737.8004105767835,22,0,Benign
456,21,3,28518,17204,1771443.4253455324,47.83201034727169,1512.8609819887668,248.29369877348054,1.0,2.0,1.0,26,1.0,869.3176867804808,11353.758587069247,2627.17525104722,10785.100152307437,165675.3645311235,443,0,Benign
17,11,8,8829,93579,1460946.012840627,5.1252993040970205,1290.7676637130978,65.61183673183109,2.0,5.0,0.0,12,2.0,4598.616649896628,6473.663344238633,14.39068055371426,5510.866498322976,23480.291905726084,80,0,Benign
167258,7,7,140,44,239.00982823075273,1.360967089833322,5918.105070476131,234.51569630140062,0.0,3.0,0.0,26,0.0,9231.671271678026,370.79298288092883,599.8236855512615,552.3402643221054,20.056107130197617,80,1,Infiltration
282,15,6,6614,28922,331234.82863911125,48.020715426065806,1467.858454767789,389.2487584197595,0.0,4.0,0.0,40,0.0,3346.182398454585,4384.47506748218,254.00154968613913,29375.9976206062,10688.709452979489,8080,0,Benign
9263,10,7,888,123,2182.4233966841516,8.716104624640478,202743.35397765928,128.81221713065253,3.0,1.0,0.0,61,0.0,896093.5179155832,111.92601473346383,4.65111951929264,1019.8176074873694,19.109087931518136,22,1,Infiltration
86,6,3,13481,734,34.926458764089865,1.4802201050985553,2.42866871823518,78.97046910001009,0.0,4.0,0.0,19,0.0,993.1492422660258,1936.7865510622264,0.6554848353875586,2323.2765427496033,6406.67463608224,22663,1,PortScan
2991,10,9,406044,97691,2128303.929005592,18.645603382497395,4592.595866190012,183.8570361803984,0.0,2.0,0.0,166,0.0,37460.21583803293,16838.85008366045,552.0237414004611,1041.8558141468995,13936.449852924508,443,0,Benign
99,14,12,30655,202889,945135.2595346343,48.21412369492648,11.445950503981855,80.8149867815753,0.0,4.0,1.0,55,0.0,3275.2575463824955,33435.190179765144,39.96054050095235,15007.422401872409,25365.16318045936,22,0,Benign
98,5,1,630,2199,862.0683329666996,21.51447797691954,12.307837942344726,157.99284643107728,0.0,7.0,0.0,35,1.0,96.57018986684373,18.466032007995,124.55545161320397,33.73533002243424,1603.7478820980396,443,0,Benign
178,13,7,27638,23555,4724036.735174102,4.2395716388172655,387.9156878267137,331.3682110063583,3.0,5.0,0.0,17,1.0,547.2606821581386,3580.768740925975,10.789912949379959,1482.0074867413166,348.684635804419,80,1,DoS
293,6,2,108,8,3405.404961153259,34.15962222510346,31.33703174419122,10.927378755879646,0.0,4.0,0.0,3,1.0,52.651851393035194,9.94573805080565,8.162159227868301,527.9757629868595,115.12198859931868,8080,0,Benign
134,9,6,606,20085,1928286.3074429221,19.979015189011708,2105.694660562806,294.4736995006243,0.0,2.0,0.0,64,1.0,362.8363576286578,10107.177814086812,141.07555827409485,9602.270228559812,11656.11331107356,53,0,Benign
5,3,4,21,44,42045.80643841202,128.58751764971743,14.149360841438854,26.373820095632603,2.0,7.0,3.0,0,0.0,6.167689710951239,1.570243617443794,25.340437042510004,8.75768434855162,83.57308258304124,22,1,BruteForce
135,5,9,49161,24724,61741.277538101276,2.3000681145446555,7.259071219881739,3239.8667182102636,1.0,4.0,0.0,81,0.0,1988.3044904757705,74148.29805537891,198.3494290706353,6264.51043780514,62846.35167901179,443,0,Benign
64,6,2,599,28979,10729.444062843904,9.354363551235108,58.59066024657567,268.09713305153673,0.0,2.0,0.0,57,0.0,4700.020992304509,272.44617831974745,66.21326230084381,6050.237154683482,209.45664625787103,61480,1,PortScan
61,10,5,37352,23798,2314921.288211456,157.86851466118054,1684.0961394587137,85.92082613619068,2.0,1.0,0.0,60,0.0,701.840865409381,167615.26633108605,361.30739665467115,7936.976502089454,69549.33217845872,443,0,Benign
5,2,3,64,74,51700.48954000814,7.615291767701176,3.2362881606647074,7.872022579647688,1.0,5.0,1.0,179,0.0,1.9674079241495461,96.89272415349429,17.503705690758334,12.957847840149764,524.0370329346505,80,0,Benign
37,1,7,4601,41,319.71417264123534,48.80826477412757,16.80274571222434,1496.8144301240945,0.0,2.0,1.0,56,1.0,4.838117179401345,158.4462766204686,12.67209398618336,1503.053489598322,3.936400187144627,8080,0,Benign
226,10,9,4926,234575,19819.14989275222,28.37376997866438,213.53533422188625,3841.519607862876,0.0,0.0,0.0,69,1.0,20405.4469341811,1909.4068979085657,568.37908713265,18740.89200898928,95190.54409759174,443,0,Benign
251,13,4,9169,179285,287321.91719816084,10.347633381236362,4.186758678356952,7245.263376649428,2.0,0.0,0.0,23,2.0,4076.265687561615,2241.111029026225,1493.0385190021202,17814.356226323707,6075.461920636893,80,0,Benign
55,7,10,7583,77172,256481.40210229633,9.827072707562206,715.0094272509319,109.60587561911618,1.0,0.0,1.0,67,0.0,9478.063271218323,5567.979194142412,97.28474126006483,13795.130764783595,272007.7274884409,443,0,Benign
2355,8,8,126,124,3240.531849222269,3.5818129531554055,37.75623746440735,41.91243607131053,0.0,3.0,0.0,27,1.0,5578842.2774646785,2099.7255596070618,27.878714274298105,16227.029720760427,747.2823873789478,443,1,Infiltration
2,84,3,22,8,214485.16590899686,2396.9306855438203,1.0976817008492061,7.579865125971462,10.0,48.0,6.0,14,7.0,2.735453729363029,1.2322132621993627,2.91189244673248,70.94482538929607,0.48574128581987697,443,1,DoS
25,7,11,166988,274879,727117.8259372482,4.5702618512458155,684.3465680083117,87.95951614605477,0.0,1.0,0.0,34,0.0,26289.6936760026,92727.40285800787,4699.376424568791,112614.82631158398,16916.326130829042,80,0,Benign
70,9,6,55843,84257,645771.3969477501,60.740777591357656,1253.1972599672438,2356.8698157795993,2.0,1.0,1.0,84,0.0,5966.098400829293,9344.110383396575,23925.926663231203,7774.458983679917,17416.3007157795,443,0,Benign
98,8,6,49925,64663,1660908.479837677,87.11185645897753,337.20969055264396,305.9304567923774,2.0,3.0,0.0,49,0.0,1557.5351260428927,193866.348325,8.13681024044134,22143.238957750924,34356.23335216155,25,0,Benign
